parcel_id,date,temperature_2m_max,precipitation_sum,et0_fao_evapotranspiration,ndvi,ndvi_lag_1,rain_lag_1,rain_sum_7d,temp_mean_7d,evap_sum_7d,target_ndvi_7d
Parsel_A,2025-08-15,37.7,0.0,6.7,0.6188644531801557,0.5985421490914578,0.0,0.0,34.82857142857143,50.85,0.5568756906109128
Parsel_A,2025-08-16,33.2,0.0,7.24,0.5671035978243208,0.6188644531801557,0.0,0.0,34.68571428571428,50.08,0.5430309177547412
Parsel_A,2025-08-17,33.7,0.0,6.29,0.515342742468486,0.5671035978243208,0.0,0.0,34.6,48.650000000000006,0.5291861448985696
Parsel_A,2025-08-18,34.2,0.0,6.99,0.4635818871126511,0.515342742468486,0.0,0.0,34.628571428571426,48.129999999999995,0.515341372042398
Parsel_A,2025-08-19,33.2,0.0,6.81,0.4118210317568162,0.4635818871126511,0.0,0.0,34.614285714285714,47.45,0.5032853344015927
Parsel_A,2025-08-20,33.2,0.0,7.07,0.36006017640098137,0.4118210317568162,0.0,0.0,34.5,47.49,0.4912292967607875
Parsel_A,2025-08-21,31.8,0.0,6.98,0.45846793350594706,0.36006017640098137,0.0,0.0,33.85714285714286,48.08,0.4791732591199822
Parsel_A,2025-08-22,33.8,0.0,6.2,0.5568756906109128,0.45846793350594706,0.0,0.0,33.300000000000004,47.58,0.46711722147917695
Parsel_A,2025-08-23,34.9,0.0,6.41,0.5430309177547412,0.5568756906109128,0.0,0.0,33.542857142857144,46.75000000000001,0.4550611838383717
Parsel_A,2025-08-24,34.0,0.0,7.26,0.5291861448985696,0.5430309177547412,0.0,0.0,33.58571428571428,47.72,0.4430051461975664
Parsel_A,2025-08-25,30.5,0.0,6.97,0.515341372042398,0.5291861448985696,0.0,0.0,33.05714285714286,47.7,0.43094910855676116
Parsel_A,2025-08-26,30.0,0.0,6.75,0.5032853344015927,0.515341372042398,0.0,0.0,32.6,47.64,0.3947627582051702
Parsel_A,2025-08-27,29.4,0.0,6.69,0.4912292967607875,0.5032853344015927,0.0,0.0,32.05714285714286,47.26,0.35857640785357925
Parsel_A,2025-08-28,29.0,0.0,6.15,0.4791732591199822,0.4912292967607875,0.0,0.0,31.657142857142855,46.43000000000001,0.3223900575019883
Parsel_A,2025-08-29,31.1,0.0,5.38,0.46711722147917695,0.4791732591199822,0.0,0.0,31.271428571428572,45.61,0.32191656829465465
Parsel_A,2025-08-30,33.3,0.0,5.66,0.4550611838383717,0.46711722147917695,0.0,0.0,31.042857142857144,44.86,0.32144307908732095
Parsel_A,2025-08-31,34.4,0.0,6.08,0.4430051461975664,0.4550611838383717,0.0,0.0,31.099999999999998,43.68,0.3209695898799873
Parsel_A,2025-09-01,35.1,0.0,5.97,0.43094910855676116,0.4430051461975664,0.0,0.0,31.75714285714286,42.68,0.3204961006726536
Parsel_A,2025-09-02,33.0,0.0,6.31,0.3947627582051702,0.43094910855676116,0.0,0.0,32.18571428571429,42.24,0.32002261146531996
Parsel_A,2025-09-03,30.0,0.0,7.05,0.35857640785357925,0.3947627582051702,0.0,0.0,32.27142857142857,42.6,0.31954912225798626
Parsel_A,2025-09-04,28.5,0.0,6.21,0.3223900575019883,0.35857640785357925,0.0,0.0,32.2,42.66,0.3190756330506526
Parsel_A,2025-09-05,29.9,0.0,5.14,0.32191656829465465,0.3223900575019883,0.0,0.0,32.028571428571425,42.42,0.3960329747715893
Parsel_A,2025-09-06,32.2,0.0,6.97,0.32144307908732095,0.32191656829465465,0.0,0.0,31.87142857142857,43.73,0.47299031649252593
Parsel_A,2025-09-07,28.0,0.0,5.29,0.3209695898799873,0.32144307908732095,0.0,0.0,30.957142857142856,42.94,0.5499476582134626
Parsel_A,2025-09-08,25.9,0.4,4.58,0.3204961006726536,0.3209695898799873,0.0,0.4000000000000071,29.642857142857142,41.55,0.548976221843455
Parsel_A,2025-09-09,25.5,0.0,4.92,0.32002261146531996,0.3204961006726536,0.4,0.4000000000000071,28.571428571428573,40.16,0.5480047854734472
Parsel_A,2025-09-10,26.9,0.0,5.25,0.31954912225798626,0.32002261146531996,0.0,0.4000000000000071,28.128571428571426,38.36,0.5470333491034396
Parsel_A,2025-09-11,26.2,0.0,5.46,0.3190756330506526,0.31954912225798626,0.0,0.4000000000000071,27.8,37.61,0.5460619127334319
Parsel_A,2025-09-12,28.6,0.0,5.19,0.3960329747715893,0.3190756330506526,0.0,0.4000000000000071,27.61428571428571,37.66,0.5450904763634242
Parsel_A,2025-09-13,29.5,0.0,5.63,0.47299031649252593,0.3960329747715893,0.0,0.4000000000000071,27.228571428571428,36.32,0.4692658748364257
Parsel_A,2025-09-14,28.5,0.0,5.25,0.5499476582134626,0.47299031649252593,0.0,0.4000000000000071,27.3,36.28,0.3934412733094271
Parsel_A,2025-09-15,30.4,0.0,5.24,0.548976221843455,0.5499476582134626,0.0,0.0,27.942857142857143,36.94,0.37557368568855826
Parsel_A,2025-09-16,29.6,0.0,5.44,0.5480047854734472,0.548976221843455,0.0,0.0,28.52857142857143,37.46,0.35770609806768944
Parsel_A,2025-09-17,29.6,0.0,4.75,0.5470333491034396,0.5480047854734472,0.0,0.0,28.914285714285715,36.96,0.3398385104468206
Parsel_A,2025-09-18,25.0,0.0,5.74,0.5460619127334319,0.5470333491034396,0.0,0.0,28.74285714285714,37.24,0.3458571675728751
Parsel_A,2025-09-19,19.7,0.0,5.36,0.5450904763634242,0.5460619127334319,0.0,0.0,27.47142857142857,37.410000000000004,0.35187582469892953
Parsel_A,2025-09-20,23.0,0.0,5.17,0.4692658748364257,0.5450904763634242,0.0,0.0,26.542857142857144,36.95,0.357894481824984
Parsel_A,2025-09-21,23.4,0.0,5.03,0.3934412733094271,0.4692658748364257,0.0,0.0,25.814285714285713,36.730000000000004,0.36391313895103844
Parsel_A,2025-09-22,23.5,0.0,4.23,0.37557368568855826,0.3934412733094271,0.0,0.0,24.82857142857143,35.72,0.3699317960770929
Parsel_A,2025-09-23,27.8,0.0,4.28,0.35770609806768944,0.37557368568855826,0.0,0.0,24.571428571428573,34.56,0.5349264656433461
Parsel_A,2025-09-24,28.1,0.0,4.9,0.3398385104468206,0.35770609806768944,0.0,0.0,24.357142857142858,34.71,0.6999211352095994
Parsel_A,2025-09-25,27.6,0.0,5.15,0.3458571675728751,0.3398385104468206,0.0,0.0,24.72857142857143,34.120000000000005,0.6133744400355093
Parsel_A,2025-09-26,26.0,0.0,4.86,0.35187582469892953,0.3458571675728751,0.0,0.0,25.62857142857143,33.620000000000005,0.5268277448614193
Parsel_A,2025-09-27,24.2,0.0,3.94,0.357894481824984,0.35187582469892953,0.0,0.0,25.8,32.39,0.44028104968732923
Parsel_A,2025-09-28,27.9,0.0,5.46,0.36391313895103844,0.357894481824984,0.0,0.0,26.442857142857143,32.82,0.429494719003046
Parsel_A,2025-09-29,26.5,0.0,4.86,0.3699317960770929,0.36391313895103844,0.0,0.0,26.871428571428574,33.45,0.4187083883187628
Parsel_A,2025-09-30,20.4,6.8,2.88,0.5349264656433461,0.3699317960770929,0.0,6.800000000000007,25.814285714285713,32.05,0.40792205763447953
Parsel_A,2025-10-01,20.5,0.0,3.82,0.6999211352095994,0.5349264656433461,6.8,6.800000000000007,24.72857142857143,30.970000000000002,0.39713572695019633
Parsel_A,2025-10-02,22.3,0.0,3.51,0.6133744400355093,0.6999211352095994,0.0,6.800000000000007,23.971428571428568,29.33,0.3863493962659131
Parsel_A,2025-10-03,25.1,0.0,4.77,0.5268277448614193,0.6133744400355093,0.0,6.800000000000007,23.842857142857138,29.240000000000002,0.3755630655816299
Parsel_A,2025-10-04,27.7,0.0,5.83,0.44028104968732923,0.5268277448614193,0.0,6.800000000000007,24.342857142857145,31.13,0.36477673489734663
Parsel_A,2025-10-05,23.4,0.0,4.05,0.429494719003046,0.44028104968732923,0.0,6.800000000000007,23.699999999999996,29.720000000000002,0.4056846485800605
Parsel_A,2025-10-06,25.2,0.0,4.04,0.4187083883187628,0.429494719003046,0.0,6.800000000000007,23.514285714285712,28.9,0.44659256226277433
Parsel_A,2025-10-07,23.1,0.0,5.1,0.40792205763447953,0.4187083883187628,0.0,0.0,23.9,31.119999999999997,0.4875004759454882
Parsel_A,2025-10-08,21.1,0.9,4.47,0.39713572695019633,0.40792205763447953,0.0,0.9000000000000071,23.985714285714288,31.77,0.46987649846553464
Parsel_A,2025-10-09,17.7,0.2,2.78,0.3863493962659131,0.39713572695019633,0.9,1.1000000000000072,23.32857142857143,31.04,0.4522525209855811
Parsel_A,2025-10-10,17.4,0.0,3.15,0.3755630655816299,0.3863493962659131,0.2,1.1000000000000072,22.22857142857143,29.419999999999998,0.43462854350562763
Parsel_A,2025-10-11,19.5,0.0,3.03,0.36477673489734663,0.3755630655816299,0.0,1.1000000000000072,21.057142857142853,26.619999999999997,0.4170045660256741
Parsel_A,2025-10-12,11.6,2.4,1.64,0.4056846485800605,0.36477673489734663,0.0,3.500000000000007,19.37142857142857,24.209999999999997,0.39938058854572056
Parsel_A,2025-10-13,14.9,0.0,2.74,0.44659256226277433,0.4056846485800605,2.4,3.500000000000007,17.9,22.91,0.4270097150039867
Parsel_A,2025-10-14,18.2,0.0,2.87,0.4875004759454882,0.44659256226277433,0.0,3.500000000000007,17.2,20.68,0.45463884146225286
Parsel_A,2025-10-15,19.5,0.0,3.03,0.46987649846553464,0.4875004759454882,0.0,2.600000000000007,16.97142857142857,19.24,0.48226796792051907
Parsel_A,2025-10-16,20.5,0.0,3.07,0.4522525209855811,0.46987649846553464,0.0,2.400000000000007,17.37142857142857,19.53,0.5098970943787852
Parsel_A,2025-10-17,21.1,0.0,2.89,0.43462854350562763,0.4522525209855811,0.0,2.400000000000007,17.9,19.27,0.5375262208370514
Parsel_A,2025-10-18,22.8,0.0,2.99,0.4170045660256741,0.43462854350562763,0.0,2.400000000000007,18.37142857142857,19.23,0.5088157273485004
Parsel_A,2025-10-19,21.4,0.0,3.24,0.39938058854572056,0.4170045660256741,0.0,0.0,19.771428571428572,20.830000000000002,0.48010523385994963
Parsel_A,2025-10-20,19.1,0.0,2.51,0.4270097150039867,0.39938058854572056,0.0,0.0,20.37142857142857,20.599999999999998,0.4513947403713987
Parsel_A,2025-10-21,19.6,0.0,2.31,0.45463884146225286,0.4270097150039867,0.0,0.0,20.571428571428573,20.04,0.4226842468828479
Parsel_A,2025-10-22,22.1,0.1,2.61,0.48226796792051907,0.45463884146225286,0.0,0.10000000000000711,20.942857142857143,19.62,0.39397375339429697
Parsel_A,2025-10-23,22.8,0.0,3.49,0.5098970943787852,0.48226796792051907,0.1,0.10000000000000711,21.271428571428572,20.04,0.3652632599057461
Parsel_A,2025-10-24,24.0,0.0,3.66,0.5375262208370514,0.5098970943787852,0.0,0.10000000000000711,21.685714285714287,20.81,0.3365527664171952
Parsel_A,2025-10-25,24.0,0.0,3.05,0.5088157273485004,0.5375262208370514,0.0,0.10000000000000711,21.857142857142858,20.87,0.3596055594675913
Parsel_A,2025-10-26,21.6,0.0,2.55,0.48010523385994963,0.5088157273485004,0.0,0.10000000000000711,21.88571428571429,20.18,0.3826583525179874
Parsel_A,2025-10-27,25.1,0.0,3.35,0.4513947403713987,0.48010523385994963,0.0,0.10000000000000711,22.74285714285714,21.020000000000003,0.40571114556838356
Parsel_A,2025-10-28,24.5,0.2,3.83,0.4226842468828479,0.4513947403713987,0.0,0.30000000000000715,23.442857142857143,22.54,0.42876393861877965
Parsel_A,2025-10-29,17.1,0.0,2.47,0.39397375339429697,0.4226842468828479,0.2,0.20000000000000712,22.72857142857143,22.4,0.45181673166917574
Parsel_A,2025-10-30,17.3,0.0,2.23,0.3652632599057461,0.39397375339429697,0.0,0.20000000000000712,21.942857142857143,21.14,0.4748695247195719
Parsel_A,2025-10-31,21.0,0.0,2.31,0.3365527664171952,0.3652632599057461,0.0,0.20000000000000712,21.514285714285712,19.790000000000003,0.497922317769968
Parsel_A,2025-11-01,20.1,0.0,2.34,0.3596055594675913,0.3365527664171952,0.0,0.20000000000000712,20.957142857142856,19.080000000000002,0.5209751108203641
Parsel_A,2025-11-02,18.9,0.0,2.12,0.3826583525179874,0.3596055594675913,0.0,0.20000000000000712,20.571428571428573,18.65,0.5284037599746528
Parsel_A,2025-11-03,23.0,0.0,2.56,0.40571114556838356,0.3826583525179874,0.0,0.20000000000000712,20.271428571428572,17.86,0.5358324091289417
Parsel_A,2025-11-04,21.5,0.0,2.67,0.42876393861877965,0.40571114556838356,0.0,0.0,19.842857142857145,16.7,0.5432610582832305
Parsel_A,2025-11-05,21.8,0.0,2.48,0.45181673166917574,0.42876393861877965,0.0,0.0,20.514285714285712,16.71,0.5506897074375193
Parsel_A,2025-11-06,21.5,0.0,2.57,0.4748695247195719,0.45181673166917574,0.0,0.0,21.11428571428571,17.049999999999997,0.5581183565918081
Parsel_A,2025-11-07,22.0,0.2,3.45,0.497922317769968,0.4748695247195719,0.0,0.20000000000000712,21.257142857142856,18.19,0.5655470057460968
Parsel_A,2025-11-08,21.1,0.0,2.29,0.5209751108203641,0.497922317769968,0.2,0.20000000000000712,21.400000000000002,18.14,0.5729756549003857
Parsel_A,2025-11-09,20.6,0.0,2.28,0.5284037599746528,0.5209751108203641,0.0,0.20000000000000712,21.642857142857142,18.3,0.5804043040546745
Parsel_A,2025-11-10,22.0,0.0,2.59,0.5358324091289417,0.5284037599746528,0.0,0.20000000000000712,21.5,18.330000000000002,0.5878329532089633
Parsel_A,2025-11-11,21.5,0.0,3.01,0.5432610582832305,0.5358324091289417,0.0,0.20000000000000712,21.5,18.669999999999998,0.5952616023632521
Parsel_A,2025-11-12,18.5,0.0,2.17,0.5506897074375193,0.5432610582832305,0.0,0.20000000000000712,21.028571428571432,18.36,0.6052822778647201
Parsel_A,2025-11-13,15.8,0.3,1.74,0.5581183565918081,0.5506897074375193,0.0,0.5000000000000071,20.214285714285715,17.53,0.6153029533661881
Parsel_A,2025-11-14,12.4,0.5,2.03,0.5655470057460968,0.5581183565918081,0.3,0.8000000000000071,18.842857142857145,16.11,0.5387096271195393
Parsel_A,2025-11-15,8.1,0.0,1.11,0.5729756549003857,0.5655470057460968,0.5,0.8000000000000071,16.985714285714288,14.93,0.46211630087289046
Parsel_A,2025-11-16,13.6,0.0,1.72,0.5804043040546745,0.5729756549003857,0.0,0.8000000000000071,15.985714285714284,14.370000000000001,0.38552297462624163
Parsel_A,2025-11-17,16.4,0.0,1.92,0.5878329532089633,0.5804043040546745,0.0,0.8000000000000071,15.185714285714285,13.7,0.4088357436513397
Parsel_A,2025-11-18,16.8,0.0,1.98,0.5952616023632521,0.5878329532089633,0.0,0.8000000000000071,14.514285714285714,12.67,0.4321485126764378
Parsel_A,2025-11-19,18.2,0.0,2.05,0.6052822778647201,0.5952616023632521,0.0,0.8000000000000071,14.471428571428572,12.55,0.4554612817015358
Parsel_A,2025-11-20,19.4,0.0,2.51,0.6153029533661881,0.6052822778647201,0.0,0.5000000000000071,14.985714285714286,13.32,0.4787740507266339
Parsel_A,2025-11-21,20.0,0.0,2.4,0.5387096271195393,0.6153029533661881,0.0,0.0,16.071428571428573,13.689999999999998,0.502086819751732
Parsel_A,2025-11-22,24.2,0.0,3.27,0.46211630087289046,0.5387096271195393,0.0,0.0,18.37142857142857,15.85,0.52539958877683
Parsel_A,2025-11-23,23.1,0.0,3.55,0.38552297462624163,0.46211630087289046,0.0,0.0,19.728571428571428,17.68,0.5487123578019281
Parsel_A,2025-11-24,20.9,1.1,2.59,0.4088357436513397,0.38552297462624163,0.0,1.1000000000000072,20.37142857142857,18.35,0.5720251268270262
Parsel_A,2025-11-25,14.7,0.9,1.29,0.4321485126764378,0.4088357436513397,1.1,2.000000000000007,20.071428571428573,17.66,0.5953378958521243
Parsel_A,2025-11-26,16.6,0.0,1.74,0.4554612817015358,0.4321485126764378,0.9,2.000000000000007,19.842857142857145,17.349999999999998,0.6186506648772223
Parsel_A,2025-11-27,16.9,0.0,1.59,0.4787740507266339,0.4554612817015358,0.0,2.000000000000007,19.485714285714284,16.43,0.6106304410451341
Parsel_A,2025-11-28,16.0,0.0,1.69,0.502086819751732,0.4787740507266339,0.0,2.000000000000007,18.91428571428571,15.72,0.6026102172130459
Parsel_A,2025-11-29,18.7,0.0,2.69,0.52539958877683,0.502086819751732,0.0,2.000000000000007,18.12857142857143,15.139999999999999,0.5945899933809576
Parsel_A,2025-11-30,13.6,3.9,1.68,0.5487123578019281,0.52539958877683,0.0,5.9000000000000075,16.77142857142857,13.27,0.5865697695488694
Parsel_A,2025-12-01,12.3,0.0,1.48,0.5720251268270262,0.5487123578019281,3.9,4.800000000000008,15.542857142857143,12.16,0.5785495457167812
Parsel_A,2025-12-02,11.6,0.0,1.49,0.5953378958521243,0.5720251268270262,0.0,3.900000000000007,15.1,12.36,0.570529321884693
Parsel_A,2025-12-03,11.4,0.0,1.41,0.6186506648772223,0.5953378958521243,0.0,3.900000000000007,14.357142857142856,12.03,0.5625090980526047
Parsel_A,2025-12-04,11.9,0.0,1.31,0.6106304410451341,0.6186506648772223,0.0,3.900000000000007,13.642857142857142,11.75,0.5544888742205165
Parsel_A,2025-12-05,13.2,4.3,1.42,0.6026102172130459,0.6106304410451341,0.0,8.200000000000006,13.242857142857144,11.48,0.5464686503884282
Parsel_A,2025-12-06,15.1,15.0,1.14,0.5945899933809576,0.6026102172130459,4.3,23.200000000000006,12.728571428571428,9.93,0.53844842655634
Parsel_A,2025-12-07,12.4,0.5,1.17,0.5865697695488694,0.5945899933809576,15.0,19.800000000000008,12.557142857142859,9.42,0.5304282027242517
Parsel_A,2025-12-08,10.1,0.0,0.84,0.5785495457167812,0.5865697695488694,0.5,19.800000000000008,12.242857142857144,8.78,0.5224079788921635
Parsel_A,2025-12-09,7.9,1.9,0.43,0.570529321884693,0.5785495457167812,0.0,21.700000000000006,11.714285714285714,7.72,0.5143877550600753
Parsel_A,2025-12-10,9.2,0.2,0.78,0.5625090980526047,0.570529321884693,1.9,21.90000000000001,11.400000000000002,7.09,0.506367531227987
Parsel_A,2025-12-11,8.9,2.0,0.91,0.5544888742205165,0.5625090980526047,0.2,23.90000000000001,10.971428571428572,6.69,0.49834730739589883
Parsel_A,2025-12-12,8.1,0.0,1.05,0.5464686503884282,0.5544888742205165,2.0,19.60000000000001,10.242857142857142,6.32,0.5265836428258587
Parsel_A,2025-12-13,8.3,0.0,1.13,0.53844842655634,0.5464686503884282,0.0,4.600000000000007,9.271428571428572,6.31,0.5548199782558185
Parsel_A,2025-12-14,7.4,0.0,0.9,0.5304282027242517,0.53844842655634,0.0,4.100000000000007,8.557142857142857,6.040000000000001,0.5563431122743105
Parsel_A,2025-12-15,7.1,0.1,0.97,0.5224079788921635,0.5304282027242517,0.0,4.200000000000007,8.12857142857143,6.17,0.5578662462928026
Parsel_A,2025-12-16,4.6,0.0,0.95,0.5143877550600753,0.5224079788921635,0.1,2.300000000000007,7.657142857142857,6.69,0.5593893803112945
Parsel_A,2025-12-17,4.7,0.0,1.03,0.506367531227987,0.5143877550600753,0.0,2.1000000000000068,7.014285714285714,6.9399999999999995,0.5609125143297865
Parsel_A,2025-12-18,6.3,0.0,1.08,0.49834730739589883,0.506367531227987,0.0,0.10000000000000711,6.642857142857143,7.109999999999999,0.5624356483482785
Parsel_A,2025-12-19,7.9,0.0,1.14,0.5265836428258587,0.49834730739589883,0.0,0.10000000000000711,6.614285714285714,7.2,0.5639587823667706
Parsel_A,2025-12-20,7.7,0.0,1.13,0.5548199782558185,0.5265836428258587,0.0,0.10000000000000711,6.528571428571429,7.2,0.5654819163852626
Parsel_A,2025-12-21,9.4,0.1,1.03,0.5563431122743105,0.5548199782558185,0.0,0.20000000000000712,6.814285714285715,7.33,0.5670050504037545
Parsel_A,2025-12-22,9.4,0.0,0.97,0.5578662462928026,0.5563431122743105,0.1,0.10000000000000711,7.142857142857144,7.33,0.5685281844222465
Parsel_A,2025-12-23,11.6,0.0,1.32,0.5593893803112945,0.5578662462928026,0.0,0.10000000000000711,8.142857142857142,7.699999999999999,0.5700513184407385
Parsel_A,2025-12-24,10.8,0.0,1.21,0.5609125143297865,0.5593893803112945,0.0,0.10000000000000711,9.014285714285714,7.880000000000001,0.5700513184407385
Parsel_A,2025-12-25,9.9,0.3,0.97,0.5624356483482785,0.5609125143297865,0.0,0.4000000000000071,9.528571428571428,7.7700000000000005,0.5700513184407385
Parsel_A,2025-12-26,8.0,0.8,0.61,0.5639587823667706,0.5624356483482785,0.3,1.2000000000000073,9.542857142857143,7.239999999999999,0.5700513184407385
Parsel_A,2025-12-27,3.5,2.1,1.03,0.5654819163852626,0.5639587823667706,0.8,3.3000000000000074,8.942857142857143,7.14,0.5700513184407385
Parsel_A,2025-12-28,2.5,0.0,0.98,0.5670050504037545,0.5654819163852626,2.1,3.2000000000000073,7.957142857142857,7.09,0.5700513184407385
Parsel_A,2025-12-29,0.6,0.9,0.82,0.5685281844222465,0.5670050504037545,0.0,4.100000000000008,6.7,6.9399999999999995,0.5700513184407385
Parsel_A,2025-12-30,7.1,5.6,1.33,0.5700513184407385,0.5685281844222465,0.9,9.700000000000006,6.057142857142857,6.949999999999999,0.5700513184407385
Parsel_A,2025-12-31,4.7,35.0,0.67,0.5700513184407385,0.5700513184407385,5.6,44.7,5.185714285714285,6.41,0.5700513184407385
Parsel_A,2026-01-01,-0.6,3.0,0.4,0.5700513184407385,0.5700513184407385,35.0,47.400000000000006,3.685714285714286,5.84,0.5700513184407385
Parsel_A,2026-01-02,-5.0,0.0,0.72,0.5700513184407385,0.5700513184407385,3.0,46.6,1.828571428571428,5.95,0.5700513184407385
Parsel_A,2026-01-03,2.0,0.0,0.98,0.5700513184407385,0.5700513184407385,0.0,44.5,1.6142857142857143,5.9,0.5700513184407385
Parsel_A,2026-01-04,5.6,0.0,1.06,0.5700513184407385,0.5700513184407385,0.0,44.5,2.057142857142857,5.9799999999999995,0.5700513184407385
Parsel_A,2026-01-05,8.9,0.0,1.36,0.5700513184407385,0.5700513184407385,0.0,43.6,3.2428571428571433,6.5200000000000005,0.5700513184407385
Parsel_A,2026-01-06,10.2,0.0,1.51,0.5700513184407385,0.5700513184407385,0.0,38.0,3.685714285714286,6.7,0.5700513184407385
Parsel_A,2026-01-07,13.1,0.6,1.58,0.5700513184407385,0.5700513184407385,0.0,3.6,4.885714285714286,7.61,0.5700513184407385
Parsel_A,2026-01-08,16.8,5.9,2.66,0.5700513184407385,0.5700513184407385,0.6,6.5,7.371428571428572,9.870000000000001,0.5700513184407385
Parsel_A,2026-01-09,7.1,5.4,0.8,0.5700513184407385,0.5700513184407385,5.9,11.9,9.1,9.950000000000001,0.5700513184407385
Parsel_A,2026-01-10,10.4,0.7,1.51,0.5700513184407385,0.5700513184407385,5.4,12.6,10.299999999999999,10.48,0.5700513184407385
Parsel_A,2026-01-11,12.3,1.8,2.34,0.5700513184407385,0.5700513184407385,0.7,14.4,11.257142857142856,11.76,0.5700513184407385
Parsel_A,2026-01-12,6.1,19.2,0.87,0.5700513184407385,0.5700513184407385,1.8,33.6,10.857142857142858,11.270000000000001,0.5700513184407385
Parsel_A,2026-01-13,1.5,0.9,0.83,0.5700513184407385,0.5700513184407385,19.2,34.5,9.614285714285714,10.590000000000002,0.5700513184407385
Parsel_A,2026-01-14,0.1,0.0,0.81,0.5700513184407385,0.5700513184407385,0.9,33.9,7.757142857142857,9.82,0.5700513184407385
Parsel_A,2026-01-15,3.7,0.1,1.09,0.5700513184407385,0.5700513184407385,0.0,28.099999999999998,5.885714285714286,8.25,0.5700513184407385
Parsel_A,2026-01-16,6.8,0.0,1.25,0.5700513184407385,0.5700513184407385,0.1,22.699999999999996,5.8428571428571425,8.7,0.5700513184407385
Parsel_A,2026-01-17,2.0,0.6,0.63,0.5700513184407385,0.5700513184407385,0.0,22.599999999999998,4.642857142857143,7.82,0.5700513184407385
Parsel_A,2026-01-18,-0.3,0.1,0.97,0.5700513184407385,0.5700513184407385,0.6,20.899999999999995,2.8428571428571425,6.45,0.5700513184407385
Parsel_A,2026-01-19,-0.9,0.0,0.94,0.5700513184407385,0.5700513184407385,0.1,1.7,1.842857142857143,6.5200000000000005,0.5700513184407385
Parsel_A,2026-01-20,0.2,0.1,0.95,0.5700513184407385,0.5700513184407385,0.0,0.8999999999999999,1.657142857142857,6.640000000000001,0.5700513184407385
Parsel_A,2026-01-21,0.6,0.0,0.92,0.5700513184407385,0.5700513184407385,0.1,0.8999999999999999,1.7285714285714284,6.75,0.5700513184407385
Parsel_A,2026-01-22,9.1,6.3,1.27,0.5700513184407385,0.5700513184407385,0.0,7.1,2.5,6.93,0.5700513184407385
Parsel_A,2026-01-23,9.7,5.4,1.49,0.5700513184407385,0.5700513184407385,6.3,12.5,2.914285714285714,7.17,0.5700513184407385
Parsel_A,2026-01-24,6.4,5.7,1.28,0.5700513184407385,0.5700513184407385,5.4,17.6,3.5428571428571423,7.82,0.5700513184407385
Parsel_A,2026-01-25,11.5,0.0,1.54,0.5700513184407385,0.5700513184407385,5.7,17.5,5.228571428571429,8.39,0.5700513184407385
Parsel_A,2026-01-26,14.6,0.0,2.29,0.5700513184407385,0.5700513184407385,0.0,17.5,7.442857142857142,9.74,0.5700513184407385
Parsel_A,2026-01-27,11.6,0.8,2.02,0.5700513184407385,0.5700513184407385,0.0,18.200000000000003,9.071428571428571,10.81,0.5700513184407385
Parsel_A,2026-01-28,9.9,3.5,1.1,0.5700513184407385,0.5700513184407385,0.8,21.700000000000003,10.4,10.990000000000002,0.5700513184407385
Parsel_A,2026-01-29,13.0,0.1,1.96,0.5700513184407385,0.5700513184407385,3.5,15.5,10.957142857142857,11.68,0.5700513184407385
Parsel_B,2025-02-12,4.2,0.8,1.35,0.4622983129884601,0.4622983129884601,0.0,1.5,1.8714285714285714,7.64,0.5102902493580679
Parsel_B,2025-02-13,0.5,8.4,0.53,0.4622983129884601,0.4622983129884601,0.8,9.6,1.9142857142857144,6.96,0.5262875614812705
Parsel_B,2025-02-14,1.2,0.0,1.39,0.4622983129884601,0.4622983129884601,8.4,9.2,2.157142857142857,7.34,0.5422848736044732
Parsel_B,2025-02-15,7.4,0.0,1.65,0.4622983129884601,0.4622983129884601,0.0,9.2,2.9285714285714284,7.92,0.5582821857276759
Parsel_B,2025-02-16,10.6,0.0,2.06,0.4622983129884601,0.4622983129884601,0.0,9.2,4.1571428571428575,9.01,0.5742794978508784
Parsel_B,2025-02-17,11.9,0.0,2.43,0.4782956251116627,0.4622983129884601,0.0,9.2,5.571428571428571,10.53,0.590276809974081
Parsel_B,2025-02-18,10.7,3.8,1.41,0.49429293723486534,0.4782956251116627,0.0,13.0,6.642857142857143,10.82,0.6062741220972836
Parsel_B,2025-02-19,6.5,2.8,0.94,0.5102902493580679,0.49429293723486534,3.8,15.0,6.971428571428572,10.409999999999998,0.6222714342204863
Parsel_B,2025-02-20,1.3,0.0,1.36,0.5262875614812705,0.5102902493580679,2.8,6.6,7.085714285714286,11.24,0.6103066799705967
Parsel_B,2025-02-21,-2.0,0.0,1.43,0.5422848736044732,0.5262875614812705,0.0,6.6,6.628571428571428,11.280000000000001,0.5983419257207072
Parsel_B,2025-02-22,-1.7,0.2,1.61,0.5582821857276759,0.5422848736044732,0.0,6.8,5.328571428571429,11.24,0.5863771714708177
Parsel_B,2025-02-23,-2.3,0.0,1.61,0.5742794978508784,0.5582821857276759,0.2,6.8,3.4857142857142853,10.790000000000001,0.5744124172209282
Parsel_B,2025-02-24,-1.0,0.0,1.64,0.590276809974081,0.5742794978508784,0.0,6.8,1.6428571428571428,10.0,0.5624476629710387
Parsel_B,2025-02-25,4.4,0.0,2.03,0.6062741220972836,0.590276809974081,0.0,3.0,0.742857142857143,10.620000000000001,0.5504829087211491
